age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28,admin.,married,secondary,no,-263,no,yes,cellular,2,jul,-15,0,-8,0,unknown,no
23,self-employed,divorced,tertiary,no,-106,yes,no,cellular,3,may,58,1,-8,0,unknown,no
18,management,single,tertiary,no,1969,no,no,cellular,3,aug,137,0,-8,0,unknown,no
11,admin.,married,secondary,no,403,yes,no,unknown,18,may,196,0,-8,0,unknown,no
20,blue-collar,single,primary,no,99,yes,yes,unknown,15,aug,-37,0,-8,0,unknown,no
26,entrepreneur,married,secondary,no,-84,yes,no,unknown,7,may,44,1,-8,0,unknown,no
36,management,divorced,tertiary,no,-269,yes,no,cellular,20,jul,-10,5,-8,0,unknown,no
27,management,married,unknown,no,-156,no,no,unknown,3,jun,-10,0,-8,0,unknown,no
17,management,married,tertiary,no,-266,yes,no,cellular,9,jul,164,3,-8,0,unknown,no
36,management,married,primary,no,1030,no,no,telephone,15,may,326,2,261,1,failure,yes
23,blue-collar,divorced,primary,no,230,no,yes,cellular,8,jul,668,3,-8,0,unknown,yes
23,technician,married,secondary,no,86,yes,no,cellular,2,jul,112,3,-8,0,unknown,no
30,technician,divorced,tertiary,no,-269,no,no,cellular,18,aug,13,4,-8,0,unknown,no
26,management,married,tertiary,no,-413,yes,no,cellular,1,may,53,1,-8,0,unknown,no
14,management,married,tertiary,no,1192,yes,yes,cellular,12,nov,278,0,126,2,other,yes
17,blue-collar,single,secondary,no,3597,yes,no,cellular,1,may,42,0,-8,0,unknown,no
24,management,married,tertiary,no,9548,no,no,cellular,10,aug,-22,2,-8,0,unknown,no
20,blue-collar,married,secondary,no,523,no,no,unknown,9,jun,254,1,-8,0,unknown,no
47,retired,married,primary,no,-153,no,no,cellular,8,oct,27,0,-8,0,unknown,no
24,blue-collar,married,secondary,no,201,yes,no,unknown,19,sep,81,0,-8,0,unknown,no
31,unemployed,married,primary,no,-77,no,yes,cellular,4,jul,231,1,-8,0,unknown,no
25,management,married,tertiary,no,128,yes,no,unknown,0,jun,47,2,-8,0,unknown,no
34,management,married,tertiary,no,-30,no,yes,telephone,3,jul,135,1,-8,0,unknown,no
8,services,single,secondary,no,1162,yes,no,unknown,18,may,30,0,-8,0,unknown,no
24,unknown,married,tertiary,no,1188,no,no,unknown,11,jun,239,0,-8,0,unknown,no
32,management,married,primary,no,2635,no,yes,cellular,12,nov,28,1,-8,0,unknown,no
36,technician,married,primary,no,2890,no,no,cellular,7,jan,182,0,60,7,success,yes
31,blue-collar,married,primary,no,-96,yes,no,cellular,1,may,99,0,120,1,failure,no
15,admin.,single,secondary,no,292,yes,no,unknown,16,may,358,0,-8,0,unknown,yes
32,admin.,married,secondary,no,-71,no,yes,cellular,10,jul,57,4,-8,0,unknown,no
10,technician,single,secondary,no,-304,yes,no,unknown,11,may,-32,0,-8,0,unknown,no
35,retired,married,secondary,no,-269,no,yes,unknown,19,jun,28,0,-8,0,unknown,no
28,technician,married,secondary,no,158,yes,no,cellular,-1,sep,234,0,283,0,success,yes
35,technician,married,secondary,no,836,yes,no,cellular,9,nov,223,0,-8,0,unknown,no
30,technician,married,secondary,no,-255,no,yes,cellular,15,jul,223,3,-8,0,unknown,no
29,management,divorced,tertiary,no,-118,yes,no,cellular,15,jul,136,0,-8,0,unknown,no
17,blue-collar,married,secondary,no,793,yes,yes,unknown,17,may,68,0,-8,0,unknown,no
24,blue-collar,married,primary,no,-339,yes,no,unknown,16,may,252,0,-8,0,unknown,no
15,services,married,secondary,no,-518,yes,no,unknown,14,may,102,3,-8,0,unknown,no
14,blue-collar,married,unknown,no,96,yes,no,cellular,1,may,267,0,265,0,failure,no
21,blue-collar,married,primary,no,252,yes,no,cellular,12,nov,-16,0,-8,0,unknown,no
19,management,single,tertiary,no,1842,yes,no,unknown,19,may,219,2,-8,0,unknown,no
20,unemployed,single,tertiary,no,-269,no,no,cellular,1,feb,-20,0,-8,0,unknown,no
34,management,divorced,tertiary,no,1957,yes,no,telephone,10,may,194,0,-8,0,unknown,no
23,housemaid,divorced,primary,no,-252,yes,no,cellular,10,nov,129,1,87,2,other,no
27,technician,married,secondary,no,608,yes,no,cellular,19,apr,678,0,57,3,failure,yes
20,management,single,tertiary,no,-243,yes,no,cellular,9,apr,67,0,197,2,failure,no
52,retired,married,secondary,no,5980,no,no,telephone,1,apr,462,0,81,8,success,no
20,services,married,secondary,no,3313,yes,no,cellular,12,nov,90,0,-8,0,unknown,no
25,management,single,tertiary,no,-1257,yes,yes,cellular,8,may,28,6,-8,0,unknown,no
17,blue-collar,single,secondary,no,255,no,no,cellular,1,feb,597,0,-8,0,unknown,yes
32,technician,married,secondary,no,-96,no,yes,cellular,6,aug,34,0,-8,0,unknown,no
44,retired,married,tertiary,no,86,no,no,cellular,2,jul,34,0,51,0,failure,no
26,technician,married,secondary,no,804,yes,no,unknown,7,may,-25,1,-8,0,unknown,no
14,management,single,tertiary,no,-118,yes,no,cellular,9,mar,194,0,-8,0,unknown,yes
15,self-employed,single,secondary,no,548,no,no,cellular,12,nov,258,0,-8,0,unknown,no
20,management,divorced,tertiary,no,2993,yes,no,cellular,12,nov,431,0,-8,0,unknown,no
17,services,divorced,secondary,no,-236,no,no,unknown,3,jun,38,0,-8,0,unknown,no
28,unknown,married,unknown,no,-54,no,no,cellular,19,jul,74,0,-8,0,unknown,no
26,blue-collar,divorced,primary,no,-106,no,no,cellular,-1,feb,80,0,-8,0,unknown,no
23,admin.,married,secondary,no,-108,yes,no,unknown,18,may,-34,17,-8,0,unknown,no
23,blue-collar,married,secondary,no,-11,yes,no,unknown,7,may,17,4,-8,0,unknown,no
17,blue-collar,married,secondary,no,-327,yes,no,cellular,18,jul,63,1,-8,0,unknown,no
21,blue-collar,married,primary,no,517,no,no,unknown,11,jun,34,2,-8,0,unknown,no
12,student,single,secondary,no,909,no,no,cellular,19,jan,73,3,-8,0,unknown,no
11,management,single,tertiary,no,176,no,no,telephone,18,jan,59,0,115,0,other,no
20,management,single,tertiary,no,-191,yes,no,cellular,1,may,406,1,-8,0,unknown,yes
28,blue-collar,married,secondary,no,-269,yes,no,unknown,16,may,29,0,-8,0,unknown,no
32,services,married,secondary,no,-285,no,yes,cellular,3,jul,13,0,-8,0,unknown,no
30,services,married,secondary,no,-269,no,no,cellular,10,jul,280,1,-8,0,unknown,no
27,technician,married,secondary,no,-215,no,no,unknown,18,may,159,0,-8,0,unknown,no
32,technician,married,secondary,no,-194,no,no,cellular,6,aug,104,2,-8,0,unknown,no
18,blue-collar,married,primary,no,-29,yes,no,cellular,9,jul,116,0,-8,0,unknown,no
35,management,married,tertiary,no,6759,yes,no,telephone,10,nov,-10,1,121,2,other,no
31,management,divorced,tertiary,no,-231,yes,no,unknown,6,jun,13,1,-8,0,unknown,no
35,retired,married,secondary,yes,-245,yes,no,cellular,8,may,308,1,-8,0,unknown,no
31,management,married,tertiary,no,4940,no,no,cellular,12,nov,229,0,-8,0,unknown,no
18,management,single,tertiary,no,207,yes,no,cellular,9,apr,46,1,-8,0,unknown,no
28,technician,married,secondary,no,2940,yes,no,unknown,6,may,115,0,-8,0,unknown,no
26,entrepreneur,married,tertiary,no,1433,no,no,telephone,7,jul,-16,10,-8,0,unknown,no
21,services,married,secondary,no,1213,yes,no,unknown,3,jun,-27,0,296,1,success,no
20,self-employed,divorced,tertiary,no,869,no,no,cellular,2,may,198,0,249,0,failure,no
17,entrepreneur,married,secondary,no,3237,yes,no,unknown,19,aug,-28,0,-8,0,unknown,no
27,entrepreneur,married,primary,no,233,no,no,cellular,6,may,633,0,-8,0,unknown,no
18,management,divorced,tertiary,no,219,no,no,cellular,9,apr,83,0,-8,0,unknown,no
26,blue-collar,divorced,primary,no,70,yes,no,unknown,3,may,35,2,-8,0,unknown,no
12,admin.,single,secondary,no,-378,yes,no,telephone,8,may,167,5,-8,0,unknown,no
15,blue-collar,married,secondary,no,-644,yes,no,cellular,12,jul,218,0,-8,0,unknown,no
15,management,single,tertiary,no,-269,no,no,cellular,18,aug,-21,11,-8,0,unknown,no
26,admin.,married,secondary,no,-252,yes,no,cellular,2,aug,261,2,-8,0,unknown,no
15,admin.,married,secondary,no,1464,yes,no,cellular,12,nov,143,0,-8,0,unknown,no
17,management,married,tertiary,no,793,yes,no,unknown,11,aug,311,0,-8,0,unknown,yes
23,housemaid,married,primary,no,-160,no,no,cellular,12,aug,139,0,-8,0,unknown,no
17,management,single,primary,no,3416,yes,no,unknown,12,may,63,0,-8,0,unknown,no
22,housemaid,married,primary,no,1109,no,no,cellular,1,feb,110,2,-8,0,unknown,no
30,blue-collar,married,primary,no,2535,no,yes,cellular,17,aug,39,8,-8,0,unknown,no
15,unemployed,married,tertiary,no,175,no,no,cellular,12,nov,71,0,-8,0,unknown,no
38,retired,divorced,tertiary,no,-269,no,no,cellular,6,nov,120,0,-8,0,unknown,yes
10,student,single,secondary,no,112,yes,no,telephone,10,may,-40,1,273,0,other,no
28,unemployed,married,secondary,no,345,no,no,cellular,7,jan,339,0,204,2,success,yes
23,technician,divorced,secondary,no,-7,yes,no,cellular,2,may,119,0,199,1,failure,no
24,management,married,tertiary,no,-50,yes,no,unknown,3,may,62,0,-8,0,unknown,no
31,technician,married,secondary,no,2405,no,yes,cellular,3,jul,17,0,-8,0,unknown,no
32,blue-collar,married,primary,no,318,yes,no,unknown,3,may,27,0,-8,0,unknown,no
16,technician,divorced,tertiary,no,-68,no,no,cellular,16,may,46,0,-8,0,unknown,no
20,blue-collar,married,primary,no,729,yes,no,cellular,12,nov,158,0,-8,0,unknown,no
23,admin.,married,primary,no,-499,yes,no,unknown,8,may,326,0,-8,0,unknown,yes
15,blue-collar,single,primary,no,380,yes,no,telephone,7,may,35,0,-8,0,unknown,no
18,housemaid,married,tertiary,no,682,yes,no,cellular,8,may,195,3,127,2,failure,yes
11,admin.,married,secondary,no,-269,no,no,unknown,17,may,518,0,-8,0,unknown,no
31,technician,married,tertiary,no,-108,no,no,cellular,18,aug,71,1,-8,0,unknown,no
35,retired,married,secondary,no,50,yes,yes,cellular,9,nov,25,0,-8,0,unknown,no
35,housemaid,married,tertiary,no,-267,no,no,cellular,0,aug,56,0,-8,0,unknown,no
17,management,married,tertiary,no,-269,yes,no,unknown,3,may,111,0,-8,0,unknown,no
36,blue-collar,married,primary,no,-269,no,no,cellular,10,nov,75,0,-8,0,unknown,no
12,technician,single,secondary,no,-57,no,yes,cellular,3,jul,458,3,-8,0,unknown,no
23,entrepreneur,married,tertiary,no,-269,no,no,cellular,3,jul,127,0,-8,0,unknown,no
27,housemaid,single,tertiary,no,2535,no,no,unknown,6,jun,697,3,-8,0,unknown,yes
17,blue-collar,married,secondary,no,-269,yes,yes,cellular,18,jul,12,8,-8,0,unknown,no
15,services,single,secondary,no,380,yes,no,cellular,1,may,25,0,-8,0,unknown,no
20,management,married,tertiary,no,2808,yes,no,cellular,-1,feb,167,0,123,2,other,yes
14,blue-collar,married,secondary,no,-629,no,yes,cellular,3,jul,347,0,-8,0,unknown,no
20,unemployed,married,primary,no,-542,no,no,unknown,6,jun,205,0,-8,0,unknown,no
18,self-employed,married,secondary,no,6416,no,no,cellular,12,nov,-25,1,-8,0,unknown,no
15,technician,single,secondary,no,1213,no,no,telephone,9,apr,163,1,-8,0,unknown,no
38,management,married,tertiary,no,1129,no,no,telephone,1,aug,134,1,-8,0,unknown,yes
16,technician,single,tertiary,no,527,yes,no,cellular,9,apr,36,0,-8,0,unknown,no
15,services,married,secondary,no,22,yes,no,unknown,0,may,499,0,-8,0,unknown,no
30,blue-collar,divorced,primary,no,183,yes,no,cellular,5,may,211,0,206,1,failure,no
14,services,single,secondary,no,-269,no,no,cellular,9,jul,-6,0,-8,0,unknown,no
24,blue-collar,married,primary,no,-77,yes,no,cellular,9,jul,85,0,-8,0,unknown,no
19,blue-collar,married,secondary,no,-221,yes,no,unknown,-1,jun,-7,5,-8,0,unknown,no
17,self-employed,married,primary,no,266,yes,no,unknown,-1,jun,195,1,-8,0,unknown,no
14,services,married,secondary,no,-226,yes,no,telephone,12,jul,207,6,-8,0,unknown,no
35,retired,married,secondary,no,124,no,yes,cellular,-1,feb,-13,3,-8,0,unknown,no
24,management,married,tertiary,no,48,no,no,cellular,6,aug,32,0,-8,0,unknown,no
17,services,married,secondary,no,21,no,no,cellular,6,nov,140,0,61,2,failure,yes
37,management,married,tertiary,no,2279,no,no,cellular,7,aug,428,0,-8,0,unknown,no
30,technician,married,primary,no,-73,no,no,cellular,11,aug,53,0,-8,0,unknown,no
22,admin.,single,secondary,no,-270,no,no,cellular,2,jul,80,0,-8,0,unknown,no
30,technician,married,secondary,no,852,yes,no,cellular,10,jul,120,0,-8,0,unknown,no
20,services,married,secondary,no,104,yes,yes,unknown,11,may,16,3,-8,0,unknown,no
18,technician,married,secondary,no,1015,yes,no,unknown,-1,jun,270,1,-8,0,unknown,no
27,technician,married,secondary,no,352,yes,no,telephone,10,nov,96,1,76,5,other,no
26,blue-collar,married,primary,no,413,no,no,cellular,10,aug,123,5,-8,0,unknown,no
22,services,married,secondary,no,1112,yes,no,cellular,6,may,514,0,-8,0,unknown,yes
14,entrepreneur,single,secondary,no,34,no,no,cellular,19,jan,260,1,-8,0,unknown,no
31,management,divorced,tertiary,no,413,yes,no,unknown,0,jun,28,0,-8,0,unknown,no
11,technician,married,secondary,no,-255,yes,yes,cellular,0,may,53,0,-8,0,unknown,no
15,blue-collar,single,primary,no,-641,yes,no,unknown,18,may,201,0,-8,0,unknown,no
33,services,married,unknown,no,641,yes,no,unknown,19,may,603,0,-8,0,unknown,no
18,services,married,secondary,no,347,yes,no,telephone,7,jul,26,10,-8,0,unknown,no
34,management,divorced,tertiary,no,63,no,no,unknown,18,may,7,1,-8,0,unknown,no
13,blue-collar,single,secondary,no,-304,yes,no,cellular,-2,sep,99,0,61,10,success,yes
12,student,single,secondary,no,235,yes,no,unknown,2,may,199,0,-8,0,unknown,no
14,technician,married,secondary,no,9,no,no,cellular,2,aug,43,0,-8,0,unknown,no
30,technician,married,tertiary,no,-271,no,no,cellular,15,aug,18,6,-8,0,unknown,no
17,management,married,secondary,no,-261,yes,no,cellular,0,may,28,1,-8,0,unknown,no
16,blue-collar,single,secondary,no,-244,yes,no,cellular,10,may,44,0,269,2,failure,no
24,entrepreneur,married,secondary,no,-191,yes,no,cellular,10,jul,427,1,-8,0,unknown,yes
26,blue-collar,married,primary,no,-138,no,yes,cellular,8,jul,17,0,-8,0,unknown,no
16,management,married,tertiary,no,2069,yes,yes,cellular,15,jul,183,0,-8,0,unknown,no
22,services,married,secondary,no,812,yes,no,cellular,1,may,105,0,256,1,failure,no
21,blue-collar,married,secondary,no,759,no,no,unknown,6,jun,-17,0,-8,0,unknown,no
30,blue-collar,married,primary,no,-277,no,no,telephone,9,jul,44,2,-8,0,unknown,no
26,admin.,single,secondary,no,1004,yes,no,cellular,15,jan,53,0,65,0,success,no
24,blue-collar,married,primary,no,316,yes,yes,unknown,8,may,163,3,-8,0,unknown,no
19,technician,married,tertiary,no,360,no,no,cellular,18,aug,1,3,-8,0,unknown,no
28,management,married,tertiary,no,3,no,no,cellular,10,nov,0,0,-8,0,unknown,no
11,admin.,single,secondary,no,-91,yes,yes,cellular,10,may,-43,0,-8,0,unknown,no
21,admin.,single,unknown,no,-269,yes,no,cellular,5,may,-3,0,-8,0,unknown,no
27,management,married,tertiary,no,-307,no,yes,cellular,2,jul,81,0,-8,0,unknown,no
9,entrepreneur,single,primary,no,-266,yes,no,unknown,6,may,247,0,-8,0,unknown,yes
32,management,divorced,tertiary,no,19530,yes,no,cellular,5,feb,-29,0,55,2,failure,no
20,admin.,married,secondary,no,-234,yes,yes,unknown,1,may,96,0,-8,0,unknown,no
17,technician,married,secondary,no,163,no,yes,cellular,0,feb,141,0,-8,0,unknown,no
18,admin.,divorced,secondary,no,-157,no,yes,cellular,3,jul,99,0,-8,0,unknown,no
31,services,married,secondary,no,55,no,no,cellular,16,aug,4,12,-8,0,unknown,no
11,technician,single,tertiary,no,315,yes,no,unknown,7,may,214,0,-8,0,unknown,no
14,management,married,tertiary,no,-119,yes,yes,unknown,2,may,1221,2,-8,0,unknown,yes
18,technician,single,tertiary,no,2404,no,no,cellular,12,nov,150,0,-8,0,unknown,no
29,services,married,secondary,no,-234,no,no,unknown,0,may,126,0,-8,0,unknown,no
23,admin.,divorced,secondary,no,2608,no,no,cellular,16,apr,126,6,-8,0,unknown,no
16,management,married,tertiary,no,-165,no,no,cellular,12,aug,20,2,-8,0,unknown,no
14,admin.,single,secondary,no,571,yes,no,unknown,3,may,7,0,-8,0,unknown,no
13,blue-collar,married,secondary,no,727,yes,no,cellular,8,may,132,0,-8,0,unknown,no
36,retired,married,secondary,no,-269,no,no,cellular,10,jul,135,2,-8,0,unknown,no
17,entrepreneur,married,tertiary,no,2999,no,no,unknown,3,jun,13,2,-8,0,unknown,no
33,management,divorced,tertiary,no,933,no,no,cellular,13,aug,406,2,-8,0,unknown,no
17,management,married,tertiary,no,2215,yes,no,cellular,9,jun,315,0,163,2,failure,yes
10,student,single,secondary,no,349,no,no,cellular,17,oct,88,0,60,1,failure,yes
23,technician,divorced,secondary,no,-480,yes,no,unknown,16,may,144,0,-8,0,unknown,no
17,management,single,unknown,no,885,yes,no,cellular,9,apr,67,0,103,5,other,no
17,admin.,married,secondary,no,988,no,no,unknown,12,may,70,0,-8,0,unknown,no
30,self-employed,married,tertiary,no,1241,no,no,unknown,9,jun,718,0,-8,0,unknown,no
35,blue-collar,married,primary,no,-269,yes,no,cellular,20,jul,-46,18,-8,0,unknown,no
25,technician,married,secondary,no,1820,yes,no,cellular,17,jan,477,0,-8,0,unknown,yes
17,blue-collar,married,secondary,no,-164,yes,yes,cellular,10,may,500,0,211,3,failure,yes
17,management,married,tertiary,no,161,no,no,cellular,4,aug,41,0,-8,0,unknown,no
17,admin.,married,secondary,no,88,yes,no,unknown,2,may,370,0,-8,0,unknown,no
23,blue-collar,divorced,secondary,no,-234,yes,yes,unknown,3,may,56,0,-8,0,unknown,no
26,management,single,tertiary,no,1351,yes,no,cellular,12,jul,15,2,-8,0,unknown,no
15,self-employed,single,tertiary,no,-197,no,no,cellular,0,feb,384,0,-8,0,unknown,no
21,entrepreneur,married,tertiary,no,-206,yes,no,cellular,5,jul,95,0,-8,0,unknown,no
17,management,single,tertiary,no,4823,no,no,cellular,18,aug,108,3,-8,0,unknown,no
27,technician,married,secondary,no,2721,no,no,cellular,1,aug,500,0,-8,0,unknown,no
23,services,divorced,secondary,no,10,yes,yes,unknown,1,may,41,0,-8,0,unknown,no
28,blue-collar,single,secondary,no,-684,no,yes,cellular,12,nov,62,0,-8,0,unknown,no
14,self-employed,single,tertiary,no,-233,no,no,cellular,12,nov,55,0,-8,0,unknown,no
20,technician,married,secondary,no,5523,yes,no,cellular,12,nov,240,0,-8,0,unknown,no
10,services,married,secondary,no,3117,yes,no,cellular,5,may,501,0,-8,0,unknown,yes
17,technician,married,secondary,no,-268,yes,no,cellular,11,nov,31,0,-8,0,unknown,no
26,management,single,tertiary,no,-234,no,yes,cellular,9,nov,10,0,106,0,failure,no
16,admin.,divorced,secondary,yes,-282,yes,no,unknown,6,may,66,1,-8,0,unknown,no
26,services,married,secondary,no,70,yes,yes,cellular,6,may,242,2,-8,0,unknown,no
11,self-employed,married,tertiary,no,91,yes,no,cellular,3,feb,50,1,-8,0,unknown,no
23,blue-collar,married,secondary,no,-269,yes,no,cellular,12,nov,196,3,-8,0,unknown,no
29,technician,married,secondary,no,581,yes,no,cellular,14,jul,39,0,-8,0,unknown,no
23,blue-collar,married,primary,no,23,yes,no,unknown,9,jun,15,3,-8,0,unknown,no
17,admin.,single,secondary,no,-261,no,yes,cellular,10,nov,71,0,122,2,failure,no
16,services,married,secondary,no,32,yes,no,unknown,8,may,171,0,-8,0,unknown,no
35,housemaid,single,tertiary,no,-160,yes,yes,cellular,9,jul,46,0,-8,0,unknown,no
26,technician,married,secondary,no,-182,yes,no,cellular,1,may,31,0,-8,0,unknown,no
13,admin.,single,secondary,no,-202,yes,yes,cellular,1,feb,79,0,-8,0,unknown,no
18,technician,married,secondary,no,-198,yes,yes,unknown,7,may,106,3,-8,0,unknown,no
21,services,married,secondary,no,812,yes,no,unknown,12,may,109,0,-8,0,unknown,no
29,unemployed,divorced,tertiary,no,317,no,no,cellular,3,nov,61,0,648,1,failure,no
29,management,married,tertiary,no,-113,yes,no,cellular,0,feb,24,0,-8,0,unknown,no
20,management,married,tertiary,no,-90,no,no,cellular,0,feb,89,0,61,0,success,yes
26,blue-collar,married,primary,no,1561,no,no,cellular,1,aug,50,0,-8,0,unknown,no
14,housemaid,single,secondary,no,1178,no,no,cellular,1,feb,77,0,-8,0,unknown,no
28,unemployed,married,tertiary,no,-623,yes,no,unknown,11,may,452,4,-8,0,unknown,no
19,management,single,tertiary,no,882,yes,no,cellular,3,may,10,1,120,0,failure,no
23,management,single,secondary,no,305,no,no,cellular,6,jun,123,0,-8,0,unknown,no
33,blue-collar,married,secondary,no,18,no,no,unknown,0,may,166,0,-8,0,unknown,no
44,retired,married,primary,no,2577,no,no,cellular,9,mar,415,0,-8,0,unknown,no
23,management,married,tertiary,no,-24,yes,no,cellular,0,may,543,0,-8,0,unknown,yes
27,services,divorced,secondary,no,250,no,no,cellular,1,feb,164,3,-8,0,unknown,no
17,technician,single,secondary,no,-269,no,no,cellular,12,aug,72,0,-8,0,unknown,no
17,management,single,tertiary,no,-194,no,no,cellular,3,jul,69,0,-8,0,unknown,no
35,retired,married,secondary,no,108,yes,no,cellular,6,may,98,0,270,2,failure,no
30,management,married,tertiary,no,-280,no,no,cellular,15,jul,109,0,-8,0,unknown,no
26,management,married,tertiary,no,1182,yes,no,unknown,18,may,-16,10,-8,0,unknown,no
33,admin.,married,secondary,no,-269,no,no,cellular,14,sep,85,0,171,2,success,no
14,blue-collar,single,primary,no,-130,no,no,unknown,16,jun,-41,0,-8,0,unknown,no
17,management,single,secondary,no,-588,yes,no,unknown,16,may,599,0,-8,0,unknown,no
12,services,single,secondary,no,-269,yes,no,unknown,2,may,242,4,-8,0,unknown,no
36,retired,married,secondary,no,-29,yes,no,unknown,0,may,57,1,-8,0,unknown,no
17,management,single,tertiary,no,-140,yes,no,cellular,2,may,93,0,213,0,failure,no
27,technician,divorced,tertiary,no,-1133,yes,yes,unknown,17,may,-3,0,-8,0,unknown,no
25,blue-collar,married,primary,no,-277,yes,no,unknown,3,may,-40,0,-8,0,unknown,no
18,admin.,single,secondary,no,-269,yes,no,cellular,6,may,757,0,-8,0,unknown,yes
26,management,married,tertiary,no,-424,yes,no,cellular,1,may,203,0,-8,0,unknown,no
23,blue-collar,married,primary,no,260,yes,yes,telephone,20,jul,16,6,-8,0,unknown,no
20,technician,married,secondary,no,1184,no,no,cellular,-1,jun,75,0,216,7,other,no
17,technician,single,secondary,no,440,no,no,cellular,18,aug,22,2,-8,0,unknown,no
18,technician,married,secondary,no,-23,yes,no,cellular,6,apr,354,1,-8,0,unknown,no
14,management,single,secondary,no,-348,yes,no,unknown,17,may,-46,1,-8,0,unknown,no
35,retired,married,secondary,no,470,no,no,cellular,0,aug,54,0,-8,0,unknown,no
25,blue-collar,single,primary,no,322,yes,no,unknown,19,may,379,0,-8,0,unknown,no
26,entrepreneur,married,tertiary,no,-269,yes,no,cellular,18,jul,25,1,-8,0,unknown,no
24,blue-collar,married,secondary,no,2033,yes,no,unknown,8,may,140,0,-8,0,unknown,no
25,services,married,secondary,no,4081,yes,no,cellular,-2,apr,345,0,-8,0,unknown,no
14,technician,single,secondary,no,325,no,no,cellular,12,aug,473,1,-8,0,unknown,no
20,unemployed,married,tertiary,no,821,no,no,unknown,16,may,352,3,-8,0,unknown,no
29,technician,married,secondary,no,793,no,no,cellular,1,aug,48,1,-8,0,unknown,no
8,student,single,secondary,no,243,no,no,unknown,12,aug,-45,0,-8,0,unknown,no
20,entrepreneur,married,tertiary,no,-97,yes,no,cellular,0,feb,29,0,-8,0,unknown,no
23,admin.,married,secondary,no,-269,no,no,unknown,11,jun,228,0,-8,0,unknown,no
26,technician,single,tertiary,no,1301,no,no,cellular,18,aug,-28,10,-8,0,unknown,no
17,entrepreneur,married,secondary,no,-267,yes,yes,cellular,0,may,88,0,118,4,failure,no
28,technician,married,secondary,no,-121,no,yes,cellular,0,feb,-14,0,159,2,other,no
17,services,married,secondary,no,-269,no,yes,unknown,-1,jul,95,2,-8,0,unknown,no
16,blue-collar,married,secondary,no,1164,yes,no,cellular,9,jul,483,0,-8,0,unknown,yes
18,technician,married,tertiary,no,-180,no,no,cellular,1,aug,219,0,-8,0,unknown,no
21,entrepreneur,married,tertiary,no,1720,yes,no,unknown,12,may,140,0,-8,0,unknown,no
19,self-employed,married,tertiary,no,12097,yes,no,unknown,1,jun,98,1,-8,0,unknown,no
18,technician,married,secondary,no,-259,no,no,cellular,13,aug,20,0,-8,0,unknown,no
35,services,divorced,secondary,no,-258,no,yes,cellular,13,jul,284,0,-8,0,unknown,no
13,technician,single,secondary,no,309,yes,no,cellular,8,may,65,0,271,1,failure,no
24,admin.,married,unknown,no,2353,no,no,unknown,10,jun,35,0,-8,0,unknown,no
35,management,married,secondary,no,-164,no,no,cellular,9,aug,10,0,-8,0,unknown,no
17,services,divorced,secondary,no,-117,yes,no,unknown,8,may,189,0,-8,0,unknown,no
19,technician,married,tertiary,no,-264,yes,no,cellular,17,jan,25,0,319,0,failure,no
27,management,divorced,tertiary,no,1623,no,no,unknown,12,jun,-19,1,-8,0,unknown,no
19,management,divorced,tertiary,no,3640,yes,no,unknown,-1,jun,-8,18,-8,0,unknown,no
17,management,married,tertiary,no,1309,no,no,cellular,12,nov,0,0,-8,0,unknown,no
35,management,married,tertiary,no,-28,no,no,cellular,2,aug,7,0,-8,0,unknown,no
35,management,married,tertiary,no,2313,yes,no,unknown,9,may,4,0,-8,0,unknown,no
17,admin.,married,secondary,no,-231,yes,no,unknown,12,may,17,0,-8,0,unknown,no
30,housemaid,divorced,tertiary,no,9,yes,no,cellular,11,aug,32,1,-8,0,unknown,no
32,blue-collar,divorced,primary,no,-406,no,no,cellular,3,jul,23,0,-8,0,unknown,no
31,self-employed,single,tertiary,no,952,yes,no,unknown,0,jun,-34,12,-8,0,unknown,no
24,entrepreneur,married,tertiary,no,9772,yes,no,cellular,10,nov,300,0,-8,0,unknown,no
35,retired,single,primary,no,4675,no,no,cellular,12,jul,29,1,-8,0,unknown,no
32,admin.,married,secondary,no,-100,yes,no,cellular,12,apr,178,0,248,0,failure,no
25,management,married,secondary,no,-769,no,no,cellular,19,jul,207,1,-8,0,unknown,no
14,management,single,tertiary,no,-269,no,no,unknown,9,may,-37,18,-8,0,unknown,no
12,services,single,secondary,no,-228,yes,no,unknown,18,may,358,0,-8,0,unknown,yes
18,blue-collar,married,primary,no,-234,no,no,cellular,3,jul,204,1,-8,0,unknown,no
22,self-employed,married,secondary,no,-267,no,no,cellular,13,aug,98,3,-8,0,unknown,no
17,blue-collar,married,secondary,no,-191,yes,yes,unknown,3,may,669,0,-8,0,unknown,no
20,admin.,single,secondary,no,395,yes,no,cellular,6,may,21,0,238,6,other,no
16,services,married,secondary,no,-227,yes,no,unknown,8,may,360,6,-8,0,unknown,no
23,admin.,married,secondary,no,5931,yes,yes,unknown,19,may,43,2,-8,0,unknown,no
11,blue-collar,single,secondary,no,417,yes,no,cellular,2,jul,35,2,-8,0,unknown,no
20,blue-collar,divorced,secondary,no,178,yes,no,cellular,2,may,134,1,-8,0,unknown,no
11,technician,single,secondary,no,-264,yes,no,cellular,13,jul,91,0,-8,0,unknown,no
20,technician,single,tertiary,no,980,no,no,cellular,11,aug,99,3,-8,0,unknown,no
