age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
57,blue-collar,married,primary,no,565,no,no,cellular,7,jul,878,1,-1,0,unknown,yes
40,blue-collar,married,tertiary,no,1253,yes,no,cellular,12,aug,259,3,362,2,failure,yes
43,management,married,tertiary,no,5027,no,no,cellular,19,apr,385,2,-1,0,unknown,yes
39,management,married,secondary,no,100,no,no,unknown,17,may,651,2,-1,0,unknown,yes
36,management,married,primary,no,3307,no,no,cellular,6,jun,254,1,55,0,unknown,yes
49,blue-collar,married,tertiary,no,-53,yes,no,cellular,13,may,697,2,291,1,failure,yes
63,management,married,secondary,no,4081,no,no,cellular,14,nov,328,2,46,1,unknown,yes
61,self-employed,divorced,tertiary,no,6590,no,no,cellular,23,mar,487,2,-1,0,unknown,yes
36,retired,married,tertiary,no,1082,no,no,unknown,11,nov,523,1,13,0,unknown,yes
38,technician,single,secondary,no,1154,no,no,cellular,29,aug,913,1,57,3,unknown,yes
43,management,married,tertiary,no,396,no,no,cellular,20,mar,306,1,113,5,success,yes
35,services,married,secondary,no,428,no,no,cellular,19,may,1855,3,-1,0,unknown,yes
54,admin.,married,tertiary,no,0,yes,no,cellular,19,oct,242,1,-1,0,unknown,yes
28,admin.,married,secondary,no,4629,no,no,telephone,12,may,394,1,54,1,unknown,yes
49,admin.,married,tertiary,no,393,no,no,cellular,7,apr,612,1,-1,0,unknown,yes
40,self-employed,married,secondary,no,473,no,no,cellular,25,apr,480,1,26,0,unknown,yes
75,management,married,secondary,no,1089,no,no,cellular,6,mar,182,1,-1,0,unknown,yes
49,entrepreneur,married,secondary,no,806,yes,no,cellular,11,apr,776,3,-1,0,unknown,yes
67,admin.,married,tertiary,no,4638,no,no,cellular,14,jan,137,3,-1,0,unknown,yes
54,retired,married,secondary,no,674,yes,no,cellular,22,apr,372,2,-1,0,unknown,yes
43,management,single,tertiary,no,5040,no,no,cellular,22,apr,397,2,-1,0,unknown,yes
41,admin.,married,primary,no,-247,yes,no,unknown,20,may,520,1,163,0,unknown,yes
38,blue-collar,married,tertiary,no,2070,no,no,cellular,15,nov,154,1,22,0,success,yes
47,management,single,secondary,no,401,no,no,cellular,10,aug,241,1,91,2,unknown,yes
36,self-employed,married,tertiary,no,6918,no,no,cellular,16,feb,226,2,146,4,success,yes
40,management,married,tertiary,no,1064,yes,no,cellular,11,aug,175,2,61,2,other,yes
47,entrepreneur,married,tertiary,no,0,no,no,cellular,25,feb,506,1,-1,0,unknown,yes
25,management,single,secondary,no,459,no,no,cellular,22,aug,281,2,-1,0,unknown,yes
45,admin.,single,tertiary,no,71,yes,no,cellular,12,oct,202,1,436,1,success,yes
45,management,married,tertiary,no,3356,no,no,cellular,9,oct,267,1,11,0,unknown,yes
59,admin.,married,secondary,no,1022,no,no,unknown,12,jun,1154,2,-1,0,unknown,yes
41,management,married,secondary,no,4519,yes,no,cellular,13,may,960,2,81,4,unknown,yes
37,blue-collar,single,secondary,no,0,no,no,cellular,20,nov,146,3,3,0,success,yes
39,blue-collar,married,secondary,no,687,no,no,cellular,9,jul,864,1,-1,0,unknown,yes
33,blue-collar,single,secondary,no,3,no,no,cellular,6,aug,559,3,-1,0,unknown,yes
31,blue-collar,single,secondary,no,233,no,no,cellular,15,mar,391,1,-1,0,unknown,yes
47,management,married,tertiary,no,1205,no,no,cellular,22,aug,405,1,137,1,success,yes
59,management,married,tertiary,no,11030,no,no,cellular,6,may,186,1,67,0,unknown,yes
39,management,married,secondary,no,1465,no,no,cellular,4,jun,303,1,-1,0,unknown,yes
35,management,single,secondary,no,15,yes,no,cellular,13,may,982,1,-1,0,unknown,yes
37,management,married,tertiary,no,2441,yes,no,cellular,4,feb,381,1,110,5,unknown,yes
38,management,single,tertiary,no,34,yes,no,cellular,18,oct,257,3,121,2,success,yes
53,management,married,secondary,no,1550,no,no,cellular,24,jun,289,2,-1,0,unknown,yes
32,management,married,tertiary,no,2887,no,no,cellular,2,aug,360,1,10,0,unknown,yes
30,housemaid,married,primary,no,89,no,no,cellular,16,aug,685,1,24,0,unknown,yes
30,management,married,secondary,no,26,no,no,cellular,15,may,750,2,-1,0,unknown,yes
61,retired,married,tertiary,no,8297,no,no,cellular,6,jun,351,1,17,3,unknown,yes
31,management,single,tertiary,no,914,no,no,cellular,18,oct,215,1,52,2,failure,yes
45,blue-collar,married,secondary,no,2158,no,no,cellular,9,sep,273,1,104,1,success,yes
46,retired,single,secondary,no,714,no,no,cellular,28,apr,168,1,98,1,failure,yes
52,blue-collar,married,secondary,no,2128,yes,no,cellular,23,aug,271,1,449,1,failure,yes
33,blue-collar,married,secondary,no,442,yes,no,cellular,8,may,629,1,299,1,failure,yes
32,management,married,tertiary,no,1366,no,no,cellular,19,apr,329,2,131,2,success,yes
49,technician,single,secondary,no,528,no,no,cellular,11,apr,353,2,-1,0,unknown,yes
30,retired,married,tertiary,no,745,no,no,cellular,10,apr,321,4,-1,0,unknown,yes
30,technician,single,secondary,no,-13,no,no,cellular,15,aug,565,2,-1,0,unknown,yes
46,retired,married,secondary,no,491,no,no,cellular,25,apr,461,1,18,0,unknown,yes
29,technician,single,secondary,no,-19,no,no,cellular,21,aug,575,1,-1,0,unknown,yes
34,management,married,tertiary,no,0,no,no,cellular,7,sep,261,1,98,2,success,yes
30,technician,married,secondary,no,218,yes,no,cellular,30,nov,272,1,-1,0,unknown,yes
41,management,married,tertiary,no,14,no,no,cellular,27,aug,517,1,-1,0,unknown,yes
49,management,married,secondary,no,2867,no,no,cellular,8,apr,281,1,-1,0,unknown,yes
29,admin.,single,secondary,no,473,no,no,cellular,10,jul,1099,2,-1,0,unknown,yes
34,management,single,tertiary,no,411,no,no,cellular,9,jul,653,1,-1,0,unknown,yes
34,management,single,tertiary,no,9,yes,no,cellular,13,may,1021,1,-1,0,unknown,yes
64,technician,single,secondary,no,481,no,no,cellular,23,apr,424,1,8,0,unknown,yes
38,management,married,tertiary,no,510,no,no,cellular,20,jun,342,2,182,6,success,yes
38,management,single,tertiary,no,51,no,no,cellular,22,sep,256,3,133,1,success,yes
35,technician,single,secondary,no,14,no,no,cellular,11,aug,549,3,-1,0,unknown,yes
32,blue-collar,married,secondary,no,621,no,no,cellular,25,jul,1234,2,2,0,unknown,yes
46,technician,married,tertiary,no,536,no,no,cellular,5,aug,143,1,-1,0,unknown,yes
58,admin.,married,tertiary,no,1,yes,no,cellular,15,oct,160,2,377,2,success,yes
38,blue-collar,married,secondary,no,2174,no,no,cellular,17,jun,584,2,-1,0,unknown,yes
28,retired,married,tertiary,no,0,no,no,cellular,15,jul,768,4,-1,0,unknown,yes
33,retired,married,secondary,no,97,yes,no,cellular,18,jul,819,2,-1,0,unknown,yes
38,management,married,secondary,no,634,yes,no,cellular,12,sep,414,2,375,2,failure,yes
29,management,married,tertiary,no,2447,yes,no,cellular,12,feb,587,4,10,2,unknown,yes
31,management,married,secondary,no,1031,no,no,cellular,11,mar,219,1,74,0,unknown,yes
39,housemaid,married,secondary,no,-25,no,no,cellular,13,nov,181,1,94,8,success,yes
23,management,single,tertiary,no,691,yes,no,cellular,18,may,335,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,347,yes,no,cellular,19,may,667,3,337,1,failure,yes
32,admin.,married,tertiary,no,3853,yes,no,cellular,24,nov,200,1,-1,0,unknown,yes
31,management,married,tertiary,no,973,no,no,cellular,24,mar,243,2,-1,0,unknown,yes
70,retired,married,primary,no,916,no,no,cellular,15,apr,393,1,-1,0,unknown,yes
53,admin.,married,secondary,no,258,no,no,cellular,17,jul,422,1,87,1,unknown,yes
55,admin.,single,secondary,no,3703,no,no,cellular,22,feb,221,1,187,7,failure,yes
24,management,married,tertiary,no,814,no,no,cellular,22,sep,229,1,103,2,failure,yes
49,technician,married,secondary,no,2228,no,no,cellular,19,feb,194,1,-1,0,unknown,yes
46,technician,married,tertiary,no,1171,no,no,cellular,1,aug,252,1,0,0,unknown,yes
30,technician,single,secondary,no,4603,yes,no,cellular,13,may,449,2,-1,0,unknown,yes
33,technician,married,secondary,no,1061,yes,no,cellular,17,aug,57,1,373,1,failure,yes
55,unemployed,married,tertiary,no,2071,no,no,cellular,13,feb,440,1,173,2,unknown,yes
29,technician,married,secondary,no,-243,yes,yes,cellular,18,may,576,3,283,3,other,yes
29,blue-collar,single,secondary,no,202,no,no,cellular,18,mar,331,1,-1,0,unknown,yes
25,services,married,secondary,no,6,no,no,cellular,19,may,827,4,-1,0,unknown,yes
44,management,married,secondary,no,620,yes,no,cellular,15,jul,359,2,219,2,failure,yes
32,management,single,tertiary,no,157,no,no,cellular,22,jul,162,1,-1,0,unknown,yes
53,management,married,secondary,no,1550,no,no,cellular,24,jun,289,2,-1,0,unknown,yes
39,blue-collar,married,secondary,no,2274,no,no,cellular,6,feb,116,1,41,0,unknown,yes
57,management,married,tertiary,no,996,no,no,cellular,10,mar,113,1,12,0,unknown,yes
76,retired,married,tertiary,no,8619,no,no,telephone,18,jun,356,2,246,1,unknown,yes
52,blue-collar,married,secondary,no,731,no,no,cellular,26,jul,760,2,-1,0,unknown,yes
44,technician,married,tertiary,no,3696,no,no,cellular,10,aug,853,2,-1,0,unknown,yes
33,management,married,secondary,no,448,yes,no,cellular,20,may,1867,3,-1,0,unknown,yes
69,management,married,tertiary,no,9061,no,no,cellular,22,jun,284,2,148,1,unknown,yes
37,management,married,secondary,no,-27,yes,no,cellular,12,apr,524,1,260,1,other,yes
44,technician,married,secondary,no,854,yes,no,cellular,9,apr,758,3,-1,0,unknown,yes
38,technician,married,secondary,no,494,yes,no,cellular,19,aug,399,1,-1,0,unknown,yes
39,services,single,secondary,no,-415,yes,no,cellular,16,aug,1720,1,-1,0,unknown,yes
36,management,married,tertiary,no,489,no,no,cellular,15,aug,256,2,182,6,success,yes
38,management,married,secondary,no,21,no,no,cellular,22,apr,233,2,222,4,failure,yes
44,management,divorced,tertiary,no,0,yes,no,cellular,11,apr,88,2,-1,0,unknown,yes
35,blue-collar,married,secondary,no,1923,yes,no,cellular,19,may,890,2,-1,0,unknown,yes
29,technician,single,tertiary,no,-15,no,no,cellular,20,jul,578,1,-1,0,unknown,yes
39,retired,married,tertiary,no,676,yes,no,cellular,18,apr,342,1,-1,0,unknown,yes
27,student,single,tertiary,no,83,no,no,cellular,6,apr,113,2,0,3,unknown,yes
50,admin.,divorced,secondary,no,-9,yes,no,cellular,12,sep,242,2,-1,0,unknown,yes
46,blue-collar,single,secondary,no,587,no,no,unknown,12,may,1208,3,-1,0,unknown,yes
28,management,married,tertiary,no,-43,no,no,cellular,1,nov,196,1,92,13,success,yes
36,admin.,single,secondary,no,-90,yes,no,cellular,16,may,1173,1,319,4,unknown,yes
45,retired,single,secondary,no,3698,no,no,cellular,12,apr,247,1,176,4,success,yes
37,management,married,secondary,no,28,no,no,cellular,22,apr,235,2,236,4,failure,yes
52,blue-collar,married,secondary,no,101,yes,no,cellular,14,may,484,1,150,10,unknown,yes
45,services,married,secondary,no,350,yes,no,unknown,9,may,979,2,-1,0,unknown,yes
56,management,married,tertiary,no,4178,yes,no,cellular,11,aug,326,1,72,8,unknown,yes
29,technician,married,secondary,no,15,no,no,cellular,15,may,757,3,-1,0,unknown,yes
51,blue-collar,divorced,primary,no,588,no,no,cellular,9,jul,898,1,-1,0,unknown,yes
29,unemployed,married,secondary,no,915,no,no,cellular,20,jul,1633,1,20,0,unknown,yes
42,management,married,secondary,no,1778,no,no,cellular,15,jun,324,2,-1,0,unknown,yes
44,technician,single,secondary,no,1365,no,no,cellular,17,aug,984,1,143,1,unknown,yes
42,management,married,secondary,no,268,yes,no,cellular,16,may,426,2,327,4,failure,yes
31,technician,single,tertiary,no,157,no,no,cellular,13,jun,655,6,-1,0,unknown,yes
30,management,single,tertiary,no,309,no,no,cellular,28,may,634,1,79,1,unknown,yes
28,admin.,married,secondary,no,10,no,no,cellular,21,aug,377,1,-1,0,unknown,yes
56,blue-collar,married,tertiary,no,2039,no,no,cellular,17,nov,228,3,94,1,success,yes
35,admin.,divorced,primary,no,-306,yes,no,unknown,12,may,722,1,-1,0,unknown,yes
31,student,single,secondary,no,2528,no,no,cellular,15,aug,238,1,181,2,success,yes
42,management,married,secondary,no,22,no,no,unknown,10,may,771,1,-1,0,unknown,yes
22,technician,single,secondary,no,481,no,no,cellular,26,apr,270,1,-1,0,unknown,yes
26,management,single,tertiary,no,170,no,no,cellular,13,jul,118,1,-1,0,unknown,yes
61,retired,married,tertiary,no,637,yes,no,cellular,12,apr,352,3,-1,0,unknown,yes
35,blue-collar,single,tertiary,no,13,no,no,cellular,19,feb,578,3,-1,0,unknown,yes
48,technician,single,secondary,no,1238,yes,no,cellular,12,may,829,3,-1,0,unknown,yes
45,management,married,tertiary,no,1175,no,no,cellular,1,aug,241,1,0,0,unknown,yes
35,blue-collar,single,secondary,no,-49,yes,no,cellular,16,may,1173,1,331,4,unknown,yes
46,technician,single,secondary,no,5,no,no,cellular,20,aug,618,1,-1,0,unknown,yes
50,admin.,married,secondary,no,1028,no,no,cellular,13,may,158,1,433,1,success,yes
50,management,married,tertiary,no,4183,yes,no,cellular,16,oct,311,1,93,9,unknown,yes
36,management,married,tertiary,no,1225,no,no,cellular,20,sep,304,3,-1,0,unknown,yes
27,blue-collar,single,secondary,no,212,no,no,cellular,26,mar,376,1,-1,0,unknown,yes
32,services,single,tertiary,no,260,no,no,cellular,3,aug,146,1,91,1,unknown,yes
60,retired,married,tertiary,no,0,no,no,cellular,5,jul,814,1,3,0,unknown,yes
49,admin.,married,secondary,no,87,no,no,cellular,22,jul,1319,4,-1,0,unknown,yes
45,management,married,tertiary,no,621,no,no,cellular,16,jun,334,1,183,1,success,yes
32,self-employed,divorced,secondary,no,8,yes,no,cellular,22,apr,97,2,-1,0,unknown,yes
47,management,married,secondary,no,-41,yes,no,cellular,13,may,695,2,278,1,failure,yes
68,retired,married,secondary,no,8451,no,no,telephone,12,jan,278,1,162,1,success,yes
52,blue-collar,married,secondary,no,2153,no,no,cellular,15,sep,319,1,130,2,success,yes
54,management,married,tertiary,no,20,no,no,cellular,11,aug,833,3,-1,0,unknown,yes
70,management,married,secondary,no,7933,no,no,cellular,4,jun,363,1,67,1,unknown,yes
37,blue-collar,single,secondary,no,593,yes,no,cellular,24,may,1483,23,-1,0,unknown,yes
26,management,married,tertiary,no,1346,no,no,cellular,17,apr,281,5,93,4,success,yes
37,management,married,tertiary,no,1115,yes,no,cellular,11,aug,136,1,161,4,other,yes
37,technician,divorced,secondary,no,112,no,no,cellular,11,jun,221,1,-1,0,unknown,yes
40,admin.,married,tertiary,no,4601,no,no,cellular,13,jan,316,2,-1,0,unknown,yes
51,services,married,secondary,no,714,no,no,cellular,23,jul,764,1,-1,0,unknown,yes
50,technician,married,secondary,no,2251,no,no,cellular,18,feb,241,2,-1,0,unknown,yes
23,student,single,secondary,no,303,no,no,cellular,23,apr,220,1,-1,0,unknown,yes
35,admin.,single,secondary,no,174,yes,no,cellular,20,mar,340,4,-1,0,unknown,yes
30,technician,single,secondary,no,4746,yes,no,cellular,13,may,407,1,156,4,unknown,yes
27,blue-collar,married,secondary,no,-903,yes,no,cellular,17,may,803,2,-1,0,unknown,yes
26,management,married,tertiary,no,1345,no,no,cellular,19,apr,281,5,91,4,success,yes
31,unemployed,married,secondary,no,669,yes,no,cellular,7,nov,1559,1,207,3,unknown,yes
28,blue-collar,divorced,secondary,no,-43,no,no,cellular,1,nov,196,1,92,13,success,yes
64,retired,married,secondary,no,3837,no,no,cellular,18,apr,225,1,134,0,success,yes
37,technician,married,secondary,no,194,yes,no,cellular,1,oct,231,1,105,1,failure,yes
55,management,married,tertiary,no,4222,yes,no,cellular,13,nov,249,2,642,1,other,yes
49,admin.,single,secondary,no,2221,no,no,cellular,12,feb,113,1,40,0,unknown,yes
51,management,married,tertiary,no,1174,no,no,cellular,6,jun,249,1,-1,0,unknown,yes
49,retired,married,secondary,no,392,no,no,cellular,21,aug,1073,4,-1,0,unknown,yes
37,management,single,secondary,no,23,no,no,cellular,14,aug,549,2,-1,0,unknown,yes
42,blue-collar,married,primary,no,1288,yes,no,cellular,15,apr,252,3,411,1,failure,yes
31,management,married,primary,no,366,yes,no,cellular,7,may,744,1,-1,0,unknown,yes
35,management,married,primary,no,409,yes,no,cellular,12,may,581,2,279,3,success,yes
48,technician,single,secondary,no,1185,yes,no,cellular,21,aug,932,2,38,2,unknown,yes
32,management,single,tertiary,no,12639,no,no,cellular,9,jun,346,1,282,0,unknown,yes
57,management,married,tertiary,no,1078,no,no,cellular,8,mar,137,2,-1,0,unknown,yes
28,services,married,secondary,no,437,no,no,cellular,7,nov,499,1,92,1,unknown,yes
57,technician,single,secondary,no,474,no,no,cellular,25,apr,432,1,-1,0,unknown,yes
65,retired,married,tertiary,no,7769,no,no,cellular,7,jun,328,1,61,1,success,yes
34,self-employed,divorced,secondary,no,7,no,no,cellular,22,apr,93,2,-1,0,unknown,yes
33,services,single,secondary,no,168,no,no,cellular,13,may,181,1,-1,0,unknown,yes
27,admin.,single,secondary,no,3733,no,no,cellular,22,apr,198,1,97,5,success,yes
61,retired,married,secondary,no,4619,no,no,cellular,20,aug,194,1,51,0,unknown,yes
31,admin.,married,secondary,no,4583,no,no,cellular,13,may,387,1,7,0,unknown,yes
68,management,married,tertiary,no,1314,no,no,cellular,16,jun,399,5,-1,0,unknown,yes
58,retired,married,tertiary,no,1027,no,no,cellular,5,feb,661,1,15,0,unknown,yes
35,blue-collar,married,secondary,no,34,yes,no,cellular,8,apr,472,3,329,1,other,yes
41,blue-collar,single,secondary,no,553,no,no,unknown,15,may,1127,6,-1,0,unknown,yes
38,management,married,primary,no,3321,no,no,cellular,5,jun,262,1,40,0,unknown,yes
32,management,single,secondary,no,2,yes,no,cellular,23,aug,1021,6,-1,0,unknown,yes
63,management,married,tertiary,no,1488,no,no,cellular,8,aug,505,1,-1,0,unknown,yes
30,admin.,married,tertiary,no,286,no,no,cellular,5,apr,391,1,-1,0,unknown,yes
45,technician,single,secondary,no,7160,no,no,cellular,13,aug,731,2,-1,0,success,yes
71,services,married,tertiary,no,400,no,no,cellular,14,jul,1026,3,-1,0,unknown,yes
30,blue-collar,single,secondary,no,782,yes,no,cellular,22,may,588,1,-1,0,unknown,yes
34,services,divorced,tertiary,no,90,no,no,cellular,19,aug,1152,2,-1,0,unknown,yes
33,management,married,secondary,no,4640,yes,no,cellular,19,dec,854,1,16,0,unknown,yes
37,management,divorced,tertiary,no,0,yes,no,cellular,17,oct,260,2,182,3,success,yes
41,blue-collar,married,primary,no,336,no,no,cellular,8,jul,800,1,-1,0,unknown,yes
53,technician,single,secondary,no,477,no,no,cellular,26,apr,405,1,-1,0,unknown,yes
38,management,married,secondary,no,605,yes,no,cellular,12,sep,454,1,363,3,failure,yes
48,technician,married,secondary,no,70,no,no,cellular,9,aug,500,1,159,11,success,yes
34,blue-collar,single,secondary,no,-406,yes,no,cellular,15,may,461,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,32,yes,no,cellular,8,jul,1461,2,-1,0,unknown,yes
36,admin.,married,secondary,no,4586,no,no,telephone,12,may,360,1,-1,0,unknown,yes
62,management,married,secondary,no,1566,no,no,cellular,27,jun,301,2,-1,0,unknown,yes
41,management,married,tertiary,no,1279,no,no,cellular,24,aug,374,1,149,1,success,yes
50,management,married,tertiary,no,0,no,no,cellular,21,aug,503,1,-1,0,unknown,yes
34,management,married,secondary,no,2772,no,no,cellular,3,feb,464,2,-1,0,unknown,yes
23,student,single,secondary,no,303,no,no,cellular,22,feb,219,1,-1,0,unknown,yes
21,management,single,secondary,no,501,no,no,cellular,29,aug,256,1,7,0,unknown,yes
35,management,married,secondary,no,1047,no,no,cellular,13,may,224,3,3,0,unknown,yes
51,management,married,tertiary,no,4122,yes,no,cellular,8,oct,490,1,13,1,unknown,yes
45,retired,married,primary,no,1840,yes,no,cellular,6,jun,1224,5,-1,0,unknown,yes
38,management,single,tertiary,no,6,yes,no,cellular,21,apr,90,2,-1,0,unknown,yes
38,technician,divorced,tertiary,no,28,no,no,cellular,2,nov,231,2,-1,0,unknown,yes
33,retired,married,secondary,no,1469,no,no,cellular,17,jun,462,1,24,0,unknown,yes
69,admin.,married,secondary,no,3787,no,no,cellular,15,apr,259,1,182,1,success,yes
34,blue-collar,single,secondary,no,235,no,no,cellular,15,mar,389,1,-1,0,unknown,yes
38,blue-collar,divorced,secondary,no,663,no,no,cellular,15,jul,958,3,-1,0,unknown,yes
32,management,married,secondary,no,1062,no,no,cellular,12,may,171,1,158,4,unknown,yes
37,services,single,tertiary,no,197,no,no,cellular,21,jul,623,4,-1,0,unknown,yes
50,self-employed,married,tertiary,no,2046,no,no,cellular,7,jun,448,1,170,2,unknown,yes
47,technician,single,secondary,no,0,no,no,cellular,24,aug,627,2,-1,0,unknown,yes
31,management,single,tertiary,no,574,no,no,cellular,14,may,314,1,186,1,unknown,yes
47,services,married,tertiary,no,394,no,no,cellular,21,jul,1043,2,-1,0,unknown,yes
55,retired,married,tertiary,no,1835,no,no,cellular,15,oct,245,2,-1,0,unknown,yes
32,blue-collar,single,secondary,no,237,no,no,cellular,13,mar,394,1,-1,0,unknown,yes
45,retired,married,secondary,no,1045,no,no,cellular,4,nov,479,1,-1,0,unknown,yes
44,management,married,tertiary,no,5,no,no,cellular,27,aug,511,1,-1,0,unknown,yes
34,technician,married,secondary,no,2293,no,no,cellular,5,nov,123,1,-1,0,unknown,yes
47,management,single,tertiary,no,619,no,no,cellular,13,may,333,2,163,2,unknown,yes
63,retired,married,tertiary,no,718,yes,no,cellular,23,apr,378,2,-1,0,unknown,yes
31,blue-collar,single,secondary,no,214,no,no,cellular,11,mar,360,2,-1,0,unknown,yes
48,blue-collar,married,secondary,no,2273,yes,no,cellular,3,aug,251,1,341,1,failure,yes
44,management,married,tertiary,no,32,yes,no,cellular,24,apr,254,1,319,3,failure,yes
32,technician,single,secondary,no,0,no,no,cellular,10,aug,568,4,-1,0,unknown,yes
30,blue-collar,single,secondary,no,231,no,no,cellular,16,mar,390,1,-1,0,unknown,yes
41,blue-collar,married,tertiary,no,2099,no,no,cellular,14,nov,226,1,109,1,success,yes
33,management,married,tertiary,no,5099,no,no,cellular,24,apr,211,3,4,0,unknown,yes
47,technician,single,secondary,no,7165,no,no,cellular,21,aug,584,1,5,0,success,yes
49,management,married,primary,no,3453,no,no,cellular,11,feb,197,1,183,1,unknown,yes
44,services,married,tertiary,no,311,yes,no,unknown,6,aug,2194,2,-1,0,unknown,yes
49,management,married,tertiary,no,614,no,no,cellular,9,jun,330,2,141,2,success,yes
46,services,married,secondary,no,227,yes,no,cellular,27,jul,1126,3,-1,0,unknown,yes
41,self-employed,married,secondary,no,2002,no,no,cellular,23,sep,430,1,179,3,success,yes
41,technician,single,secondary,no,-10,no,no,cellular,17,aug,595,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,4150,no,no,cellular,20,apr,315,2,98,9,unknown,yes
42,retired,married,tertiary,no,650,no,no,cellular,13,apr,361,2,-1,0,unknown,yes
38,management,single,tertiary,no,5,yes,no,cellular,12,jul,259,3,98,2,success,yes
30,self-employed,married,secondary,no,473,no,no,unknown,9,aug,1086,2,-1,0,unknown,yes
58,management,married,secondary,no,1590,no,no,cellular,23,jun,291,2,42,1,unknown,yes
42,technician,married,secondary,no,4453,yes,no,telephone,12,may,959,2,82,4,unknown,yes
28,admin.,single,secondary,no,208,no,no,cellular,23,mar,359,1,-1,0,unknown,yes
43,retired,married,tertiary,no,938,no,no,cellular,10,feb,663,1,183,4,unknown,yes
49,admin.,married,secondary,no,2400,no,no,cellular,5,jul,287,1,176,1,success,yes
57,technician,married,secondary,no,996,no,no,cellular,10,mar,112,1,11,0,unknown,yes
69,self-employed,single,secondary,no,274,no,no,cellular,27,mar,397,2,-1,0,unknown,yes
36,management,single,secondary,no,0,no,no,cellular,17,may,598,3,-1,0,unknown,yes
41,management,married,tertiary,no,1188,no,no,cellular,2,aug,206,1,0,0,unknown,yes
35,admin.,married,secondary,no,489,yes,no,cellular,10,may,498,1,354,4,failure,yes
49,management,married,tertiary,no,3359,no,no,cellular,9,oct,244,3,-1,0,unknown,yes
35,self-employed,married,tertiary,no,6,no,no,cellular,15,jul,842,3,-1,0,unknown,yes
50,technician,single,secondary,no,20,no,no,cellular,19,aug,911,2,-1,0,unknown,yes
34,technician,married,tertiary,no,569,no,no,cellular,20,aug,130,1,-1,0,unknown,yes
36,admin.,married,secondary,no,219,no,no,cellular,4,mar,350,2,-1,0,unknown,yes
43,self-employed,married,secondary,no,6698,no,no,cellular,24,mar,294,1,71,3,unknown,yes
28,admin.,married,tertiary,no,11,no,no,cellular,21,aug,376,1,-1,0,unknown,yes
34,blue-collar,divorced,secondary,no,10,no,no,cellular,7,jan,127,1,78,4,success,yes
33,admin.,single,secondary,no,219,no,no,cellular,20,mar,281,1,-1,0,unknown,yes
30,management,married,secondary,no,24,no,no,unknown,15,may,752,2,-1,0,unknown,yes
38,student,single,tertiary,no,749,yes,no,cellular,8,apr,306,4,-1,0,unknown,yes
34,management,married,tertiary,no,511,no,no,cellular,12,jun,234,2,184,4,success,yes
46,blue-collar,divorced,secondary,no,1670,yes,no,cellular,18,aug,269,1,411,3,failure,yes
41,admin.,married,primary,no,-247,yes,no,unknown,20,may,529,1,151,0,unknown,yes
81,management,married,secondary,no,1095,no,no,cellular,5,mar,181,1,-1,0,unknown,yes
41,retired,married,primary,no,891,no,no,cellular,6,apr,390,1,-1,0,unknown,yes
41,admin.,married,secondary,no,223,yes,no,cellular,6,apr,198,1,123,1,success,yes
26,management,single,secondary,no,183,no,no,cellular,10,jun,128,1,-1,0,unknown,yes
46,blue-collar,married,secondary,no,1991,yes,no,cellular,5,may,769,2,-1,0,unknown,yes
57,blue-collar,married,secondary,no,1723,yes,no,cellular,25,aug,469,3,372,2,failure,yes
51,admin.,divorced,tertiary,no,26,yes,no,cellular,9,oct,230,2,-1,0,unknown,yes
46,management,single,tertiary,no,21959,yes,no,cellular,16,sep,553,1,-1,0,unknown,yes
36,services,single,secondary,no,185,yes,no,cellular,25,jul,1124,2,-1,0,unknown,yes
25,retired,married,tertiary,no,312,no,no,cellular,15,aug,128,2,44,0,unknown,yes
34,management,married,secondary,no,4683,yes,no,cellular,21,nov,831,2,-1,0,unknown,yes
34,management,married,tertiary,no,1216,no,no,cellular,24,jun,269,4,-1,0,unknown,yes
40,admin.,married,secondary,no,2330,yes,no,cellular,6,aug,200,1,265,1,failure,yes
41,management,married,tertiary,no,59,no,no,cellular,24,jul,248,2,153,1,success,yes
50,management,married,secondary,no,113,no,no,cellular,11,may,485,1,193,13,success,yes
29,blue-collar,single,tertiary,no,-14,no,no,cellular,20,aug,579,1,-1,0,unknown,yes
36,admin.,divorced,secondary,no,6869,no,no,cellular,18,may,227,1,133,4,success,yes
54,management,single,tertiary,no,410,no,no,cellular,10,aug,235,1,90,2,unknown,yes
52,services,married,secondary,no,724,no,no,cellular,25,jul,761,1,-1,0,unknown,yes
37,management,married,tertiary,no,0,no,no,cellular,18,oct,254,2,182,3,success,yes
51,admin.,married,secondary,no,92,no,no,cellular,23,jul,1293,4,-1,0,unknown,yes
41,management,married,tertiary,no,4681,yes,no,cellular,20,may,755,4,-1,0,unknown,yes
31,management,married,secondary,no,79,no,no,cellular,15,aug,700,1,-1,0,unknown,yes
32,technician,single,tertiary,no,2550,yes,no,cellular,25,may,935,5,15,0,unknown,yes
42,management,married,tertiary,no,1056,no,no,cellular,11,mar,193,3,-1,0,unknown,yes
31,management,married,tertiary,no,810,yes,no,cellular,14,sep,562,1,-1,0,unknown,yes
47,retired,married,secondary,no,86,yes,no,unknown,9,may,696,2,-1,0,unknown,yes
